Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	AveGenerality	ExpRules	Time(min)
64	45	78	0.578125	0.4337606837606837
128	81	152	0.546875	0.3651315789473683
192	110	238	0.578125	0.34453781512605036
256	132	318	0.59375	0.3265199161425576
320	153	396	0.59375	0.31776094276094274
384	167	462	0.5625	0.3145743145743146
448	185	536	0.5625	0.3087686567164179
512	205	624	0.546875	0.3020833333333333
576	222	702	0.515625	0.29653371320037986
640	237	778	0.515625	0.29305912596401024
704	257	856	0.515625	0.28816199376947027
768	269	938	0.515625	0.283582089552239
832	283	1020	0.515625	0.28251633986928093
896	291	1086	0.515625	0.28176795580110503
960	305	1160	0.515625	0.2794540229885061
1024	317	1230	0.515625	0.2785907859078594
1088	330	1310	0.515625	0.2753180661577609
1152	343	1388	0.515625	0.2737752161383287
1216	354	1466	0.515625	0.27262391996361995
1280	367	1550	0.515625	0.271720430107527
1344	379	1640	0.515625	0.26920731707317075
1408	393	1720	0.515625	0.268217054263566
1472	401	1792	0.515625	0.26850818452380965
1536	413	1856	0.5	0.26742097701149453
1600	430	1944	0.5	0.26791838134430734
1664	443	2026	0.5	0.26628825271470874
1728	456	2110	0.5	0.26540284360189564
1792	471	2198	0.5	0.265089475280558
1856	482	2286	0.5	0.26428988043161233
1920	494	2374	0.5	0.26390058972198766
1984	505	2450	0.5	0.2638095238095232
2048	516	2538	0.5	0.26333070659311747
2112	523	2614	0.5	0.2630706452435599
2176	533	2688	0.5	0.26233878968253943
2240	543	2772	0.515625	0.2620250120250119
2304	553	2850	0.515625	0.26105263157894715
2368	557	2930	0.546875	0.26126279863481233
2432	568	3010	0.5	0.261794019933555
2496	571	3082	0.5	0.2614103396063163
2560	577	3150	0.5	0.26195767195767206
2624	585	3218	0.5	0.26144603273254613
2688	590	3292	0.5	0.26154313487241804
2752	600	3370	0.5	0.26137487636003953
2816	610	3446	0.515625	0.2610272780034824
2880	616	3522	0.515625	0.2610732538330496
2944	620	3582	0.515625	0.26093430113530625
3008	627	3662	0.515625	0.26119606772255605
3072	631	3732	0.515625	0.2611647016791711
3136	638	3814	0.515625	0.2610994581366893
3200	645	3886	0.515625	0.2606793618116314
3264	655	3970	0.5625	0.26078925272879927
3328	660	4040	0.53125	0.26072607260726066
3392	666	4118	0.546875	0.2601586530678319
3456	674	4220	0.546875	0.2606635071090047
3520	679	4292	0.5625	0.2605234544889717
3584	688	4364	0.578125	0.26057897952948383
3648	699	4452	0.578125	0.26104372566636724
3712	703	4520	0.625	0.2610619469026549
3776	711	4610	0.640625	0.26066522053506874
3840	719	4688	0.640625	0.2609143913538113
3904	729	4778	0.65625	0.260464629552114
3968	736	4850	0.671875	0.26034364261168386
4032	745	4918	0.6875	0.26026840178934524
4096	751	4992	0.703125	0.2601829594017096
4160	755	5064	0.734375	0.2599065297525015
4224	770	5150	0.765625	0.25974110032362485
4288	779	5228	0.765625	0.25959576638612614
4352	795	5312	0.796875	0.2592871485943775
4416	804	5394	0.796875	0.2595167470028428
4480	817	5462	0.796875	0.2593372391065546
4544	827	5544	0.796875	0.2590788840788843
4608	837	5624	0.8125	0.2591571834992889
4672	851	5702	0.828125	0.25885654156436344
4736	861	5796	0.84375	0.25900046008741673
4800	881	5894	0.859375	0.25890736342042775
4864	889	5968	0.859375	0.259299597855228
4928	894	6044	0.859375	0.25907235826163694
4992	906	6118	0.859375	0.2590715920235371
5056	917	6200	0.875	0.25881720430107535
5120	929	6280	0.875	0.2589968152866242
5184	941	6366	0.875	0.25879673264216163
